buoy,date,air_temperature,barometric_pressure,wind_gust,wind_speed,wind_direction,visibility,wind_direction_u,wind_direction_v
N01,2004-06-01,10.052301075268817,NA,5.401689708141321,4.576774193548387,213.11566359447005,2051.273800844854,-0.2884608370310065,-0.23308456529801155
N01,2004-07-01,14.446586021505377,NA,4.5634489247311825,3.8089852150537635,188.71850403225807,1289.900054986559,-0.06045112975115736,-0.4163547827741449
N01,2004-08-01,16.678790322580646,NA,5.9686397849462365,5.054283602150537,207.6578185483871,2033.44827875,-0.3371730981874467,-0.2919124450202995
N01,2004-09-01,14.665888888888889,NA,6.964094444444444,5.817522222222222,192.1529361111111,2625.2333523055554,-0.11174495396537927,0.06520461680090944
N01,2004-10-01,12.438991935483871,1014.1603374099723,8.021271505376344,6.375338709677419,170.92863978494623,2676.0016724327957,0.037986296939364374,0.1645651306445575
N01,2004-11-01,7.418288888888889,1016.1166071111111,9.93034861111111,7.919491666666667,222.31521666666666,2658.981096513889,-0.1940515613356163,0.21505603515104157
N01,2004-12-01,4.4867414500684,1013.1741135430916,9.575714090287278,7.6231641586867305,197.1897264021888,2609.634218153215,-0.11963693662015153,0.08950290812199578
N01,2005-01-01,0.10703494623655913,1014.2357216532258,0.2728951612903226,0.09365994623655914,242.14161021505376,2549.5456508024195,-0.18034920830779097,0.428884541362165
N01,2005-02-01,0.39721875,1014.2364147172619,0,0,342.2,2581.6526722916665,-0.3056953049631061,0.9521293927421386
N01,2005-03-01,1.4274905913978495,1004.3641867876344,0,0,342.2,2501.4888962567206,-0.3056953049631061,0.9521293927421386
N01,2005-04-01,4.686275466284075,1013.5744315494978,0.9751477761836442,0.7980530846484936,322.54863701578194,2413.031789784792,-0.25187870458507494,0.779260609115436
N01,2005-05-01,5.763634408602151,1013.3191918010752,6.383193548387097,5.219059139784946,171.47198521505376,1692.622854549731,0.02538568566788871,0.07132525880523773
N01,2005-06-01,10.14643888888889,1015.6789515694444,5.5299805555555555,4.667523611111111,198.3956625,1635.067278951389,-0.2536940024508315,-0.36927043234793383
N01,2005-07-01,14.906437246963563,1014.8948523616734,4.886051282051282,4.112883940620783,195.6454318488529,2027.1201633076923,-0.19383360302560967,-0.23280547691248513
N01,2005-08-01,17.245698924731183,1015.0689433198925,4.824239247311828,4.052712365591398,204.6900551075269,2331.272222533602,-0.16319178581775953,-0.22690694350200485
N01,2005-09-01,16.398222222222223,1015.9625107777778,6.1038652777777775,5.074795833333333,215.85456666666667,2628.3412453194446,-0.2387451260664223,-0.11057704499871816
N01,2005-10-01,13.716058906030856,1013.8016350911641,8.908562412342215,7.108242636746143,192.21582047685834,2521.8287316970545,-0.05734171485866085,-0.043029986918441454
N01,2005-11-01,9.300577777777777,1017.5745826388888,8.770784722222222,6.5025361111111115,217.7787625,2712.2367745833335,-0.30183778843052955,-0.2088224053297569
N01,2005-12-01,4.750389784946236,1011.7933854838709,11.166676075268818,8.449126344086022,248.41431989247312,2603.4017474327957,-0.5137947322109373,0.00943097439257306
N01,2006-01-01,4.246639784946237,1013.1049759408602,10.638676075268817,8.168978494623657,214.86578494623657,2610.355619623656,-0.2573664288405678,0.06420138233218015
N01,2006-02-01,1.0999627976190476,1011.7427428571428,10.501404761904762,8.118705357142858,237.06497321428571,2598.8435941964285,-0.4247210571784813,0.08045539949571281
N01,2006-03-01,1.4408158602150538,1010.6652352150537,8.687845430107528,6.75842876344086,238.63860887096774,2736.7494440860214,-0.4618635066158492,0.29815512686766676
N01,2006-04-01,4.9167861111111115,1012.84174125,9.136681944444444,6.904201388888889,207.87987083333334,2560.2186695972223,-0.17071769336139603,0.10362773392073603
N01,2006-05-01,7.392159946236559,1012.8252998655914,7.7546209677419355,5.981555107526882,152.55086693548387,1741.366253548387,0.19673961385866215,-0.13698420824417512
N01,2006-06-01,12.593944444444444,1014.7976765277778,6.6782361111111115,5.298794444444445,189.93765277777777,1552.3211840833333,-0.1898327575548354,-0.6997369292084124
N01,2006-07-01,16.587847222222223,1015.9180078472223,5.966901388888889,4.762076388888889,209.2867375,1855.86279275,-0.3161206974358549,-0.4511882904519339
N01,2006-08-01,16.978077956989246,1015.256981155914,5.320450268817204,4.223748655913979,207.89158333333333,2547.148699313172,-0.29592773110108894,0.01055292570147994
N01,2006-09-01,16.366771130104464,1015.0837821937322,6.775043684710352,5.4891737891737895,203.69939399781578,2609.652924482431,-0.18635662757628155,-0.03207816578811971
N01,2006-10-01,12.81414180107527,1012.8581343712173,9.385243279569892,7.563270161290323,209.07333736559139,2625.341169512441,-0.18567817261312236,0.10406920982679922
N01,2006-11-01,10.144,1019.5639267847222,7.783027083333334,6.2513,191.49982013888888,2415.276433690278,-0.01924790230074449,-0.08728689880962003
N01,2006-12-01,6.145103494623656,1018.1204475,10.014462365591397,8.01722379032258,255.52176478494624,2456.309196356653,-0.5054535467117448,0.11893246165089805
N01,2007-01-01,2.3145268817204303,1013.3055517552118,10.775327284946236,8.617469758064516,224.52345766129034,2520.203947204301,-0.33259363231910244,0.1325533692135252
N01,2007-02-01,-0.9614263392857143,1007.1656519895678,11.356183035714286,8.977633184523809,242.16584076934524,2642.2323249367087,-0.47241197650659567,0.26503614628373573
N01,2007-03-01,0.6200382003395586,1015.5437333361702,9.805971137521222,7.964109507640068,248.33129286926996,2482.0242037482994,-0.47518567409567386,-0.014349809286158076
N01,2007-04-01,2.770970138888889,1010.7748163472222,8.7223875,7.025977083333333,183.26516666666666,2546.1542426930555,-0.09019722874091289,0.04723074106877498
N01,2007-05-01,6.341250672043011,1017.8295631989247,5.306723790322581,4.4560208333333335,209.5725436827957,2248.6306839731183,-0.29405269497490794,-0.2460516364756068
N01,2007-06-01,9.794576388888888,1012.1521708055556,6.795163888888889,5.687690972222223,185.34068680555555,1825.9259157902777,-0.24732953945514108,-0.04883965072879087
N01,2007-07-01,14.842540322580644,1014.7806113172043,4.797551747311828,3.978121639784946,201.82457258064517,1564.0752878528226,-0.27914351035795676,-0.5210039655184935
N01,2007-08-01,15.898400537634409,1014.9597715793011,4.9842647849462365,4.129816532258064,186.74373857526882,2240.9838993071235,-0.14681493758599629,-0.11692417546917619
